"cs-airport","SJJ","Sarajevo International Airport","Sarajevo International","Sarajevo"
"cs-airport","SJK","Professor Urbano Ernesto Stumpf Airport","Professor Urbano Ernesto Stumpf","SÃ£o JosÃ© Dos Campos"
"cs-airport","SJL","SÃ£o Gabriel da Cachoeira Airport","SÃ£o Gabriel da Cachoeira","SÃ£o Gabriel Da Cachoeira"
"cs-airport","SJO","Juan Santamaria International Airport","Juan Santamaria International","San Jose"
"cs-airport","SJP","Prof. Eribelto Manoel Reino State Airport","Prof. Eribelto Manoel Reino State","SÃ£o JosÃ© Do Rio Preto"
"cs-airport","SJT","San Angelo Regional Mathis Field","San Angelo Regional Mathis Field","San Angelo"
"cs-airport","SJU","Luis Munoz Marin International Airport","Luis Munoz Marin International","San Juan"
"cs-airport","SJW","Shijiazhuang Daguocun International Airport","Shijiazhuang Daguocun International","Shijiazhuang"
"cs-airport","SJX","Sartaneja Airport","Sartaneja",
"cs-airport","SJY","SeinÃ¤joki Airport","SeinÃ¤joki","SeinÃ¤joki / Ilmajoki"
"cs-airport","SJZ","SÃ£o Jorge Airport","SÃ£o Jorge","Velas"
"cs-airport","SKB","Robert L. Bradshaw International Airport","Robert L. Bradshaw International","Basseterre"
"cs-airport","SKC","Suki Airport","Suki",
"cs-airport","SKD","Samarkand Airport","Samarkand",
"cs-airport","SKG","Thessaloniki Macedonia International Airport","Thessaloniki Macedonia International","Thessaloniki"
"cs-airport","SKH","Surkhet Airport","Surkhet",
"cs-airport","SKN","Stokmarknes Skagen Airport","Stokmarknes Skagen","Hadsel"
"cs-airport","SKO","Sadiq Abubakar III International Airport","Sadiq Abubakar III International","Sokoto"
"cs-airport","SKP","Skopje Alexander the Great Airport","Skopje Alexander the Great","Skopje"
"cs-airport","SKT","Sialkot Airport","Sialkot",
"cs-airport","SKU","Skiros Airport","Skiros","Skiros Island"
"cs-airport","SKX","Saransk Airport","Saransk",
"cs-airport","SKZ","Sukkur Airport","Sukkur","Mirpur Khas"
"cs-airport","SLA","Martin Miguel De Guemes International Airport","Martin Miguel De Guemes International","Salta"
"cs-airport","SLC","Salt Lake City International Airport","Salt Lake City International","Salt Lake City"
"cs-airport","SLD","SliaÄ Airport","SliaÄ",
"cs-airport","SLH","Sola Airport","Sola",
"cs-airport","SLI","Solwesi Airport","Solwesi",
"cs-airport","SLK","Adirondack Regional Airport","Adirondack Regional","Saranac Lake"
"cs-airport","SLL","Salalah Airport","Salalah",
"cs-airport","SLM","Salamanca Airport","Salamanca",
"cs-airport","SLN","Salina Municipal Airport","Salina Municipal","Salina"
"cs-airport","SLP","Ponciano Arriaga International Airport","Ponciano Arriaga International","San Luis PotosÃ­"
"cs-airport","SLU","George F. L. Charles Airport","George F. L. Charles","Castries"
"cs-airport","SLW","Plan De Guadalupe International Airport","Plan De Guadalupe International","Saltillo"
"cs-airport","SLX","Salt Cay Airport","Salt Cay",
"cs-airport","SLY","Salekhard Airport","Salekhard",
"cs-airport","SLZ","Marechal Cunha Machado International Airport","Marechal Cunha Machado International","SÃ£o LuÃ­s"
"cs-airport","SMA","Santa Maria Airport","Santa Maria","Vila do Porto"
"cs-airport","SMF","Sacramento International Airport","Sacramento International","Sacramento"
"cs-airport","SMI","Samos Airport","Samos","Samos Island"
"cs-airport","SMK","St Michael Airport","St Michael",
"cs-airport","SML","Stella Maris Airport","Stella Maris",
"cs-airport","SMQ","Sampit(Hasan) Airport","Sampit(Hasan)","Sampit-Borneo Island"
"cs-airport","SMR","SimÃ³n BolÃ­var International Airport","SimÃ³n BolÃ­var International","Santa Marta"
"cs-airport","SMS","Sainte Marie Airport","Sainte Marie",
"cs-airport","SMW","Smara Airport","Smara",
"cs-airport","SMX","Santa Maria Pub/Capt G Allan Hancock Field","Santa Maria Pub/Capt G Allan Hancock Field","Santa Maria"
"cs-airport","SNA","John Wayne Airport-Orange County Airport","John Wayne-Orange County","Santa Ana"
"cs-airport","SNE","PreguiÃ§a Airport","PreguiÃ§a",
"cs-airport","SNN","Shannon Airport","Shannon","Limerick"
"cs-airport","SNO","Sakon Nakhon Airport","Sakon Nakhon",
"cs-airport","SNW","Thandwe Airport","Thandwe",
"cs-airport","SOB","SÃ¡rmellÃ©k International Airport","SÃ¡rmellÃ©k International","SÃ¡rmellÃ©k"
"cs-airport","SOC","Adi Sumarmo Wiryokusumo Airport","Adi Sumarmo Wiryokusumo","Sukarata(Solo)-Java Island"
"cs-airport","SOD","Sorocaba Airport","Sorocaba",
"cs-airport","SOF","Sofia Airport","Sofia",
"cs-airport","SOG","Sogndal Airport","Sogndal",
"cs-airport","SOJ","SÃ¸rkjosen Airport","SÃ¸rkjosen",
"cs-airport","SOM","San TomÃ© Airport","San TomÃ©","El Tigre"
"cs-airport","SON","Santo Pekoa International Airport","Santo Pekoa International","Luganville"
"cs-airport","SOQ","Dominique Edward Osok Airport","Dominique Edward Osok","Sorong-Papua Island"
"cs-airport","SOU","Southampton Airport","Southampton",
"cs-airport","SOY","Stronsay Airport","Stronsay",
"cs-airport","SPB","Charlotte Amalie Harbor Seaplane Base","Charlotte Amalie Harbor Seaplane Base","Charlotte Amalie St Thomas"
"cs-airport","SPC","La Palma Airport","La Palma","Sta Cruz de la Palma, La Palma Island"
"cs-airport","SPD","Saidpur Airport","Saidpur",
"cs-airport","SPI","Abraham Lincoln Capital Airport","Abraham Lincoln Capital","Springfield"
"cs-airport","SPN","Saipan International Airport","Saipan International","Saipan Island"
"cs-airport","SPP","Menongue Airport","Menongue",
"cs-airport","SPR","San Pedro Airport","San Pedro",
"cs-airport","SPS","Sheppard Air Force Base-Wichita Falls Municipal Airport","Sheppard Air Force Base-Wichita Falls Municipal","Wichita Falls"
"cs-airport","SPU","Split Airport","Split",
"cs-airport","SQG","Sintang(Susilo) Airport","Sintang(Susilo)","Sintang-Borneo Island"
"cs-airport","SQJ","Shaxian Airport","Shaxian","Sanming"
"cs-airport","SQO","Storuman Airport","Storuman",
"cs-airport","SRA","Santa Rosa Airport","Santa Rosa",
"cs-airport","SRE","Juana Azurduy De Padilla Airport","Juana Azurduy De Padilla","Sucre"
"cs-airport","SRG","Achmad Yani Airport","Achmad Yani","Semarang-Java Island"
"cs-airport","SRH","Sarh Airport","Sarh",
"cs-airport","SRI","Temindung Airport","Temindung","Samarinda"
"cs-airport","SRJ","CapitÃ¡n Av. German Quiroga G. Airport","CapitÃ¡n Av. German Quiroga G.","San Borja"
"cs-airport","SRL","Palo Verde Airport","Palo Verde","Santa Rosalia"
"cs-airport","SRN","Strahan Airport","Strahan",
"cs-airport","SRP","Stord Airport","Stord","Leirvik"
"cs-airport","SRQ","Sarasota Bradenton International Airport","Sarasota Bradenton International","Sarasota/Bradenton"
"cs-airport","SRT","Soroti Airport","Soroti",
"cs-airport","SRX","Gardabya Airport","Gardabya","Sirt"
"cs-airport","SRY","Dasht-e Naz Airport","Dasht-e Naz","Sari"
"cs-airport","SRZ","El Trompillo Airport","El Trompillo","Santa Cruz"
"cs-airport","SSA","Deputado Luiz Eduardo MagalhÃ£es International Airport","Deputado Luiz Eduardo MagalhÃ£es International","Salvador"
"cs-airport","SSB","Christiansted Harbor Seaplane Base","Christiansted Harbor Seaplane Base","Christiansted St Croix"
"cs-airport","SSG","Malabo Airport","Malabo",
"cs-airport","SSH","Sharm El Sheikh International Airport","Sharm El Sheikh International","Sharm el-Sheikh"
"cs-airport","SSJ","SandnessjÃ¸en Airport (Stokka)","SandnessjÃ¸en (Stokka)","Alstahaug"
"cs-airport","SSR","Sara Airport","Sara","Pentecost Island"
"cs-airport","SST","Santa Teresita Airport","Santa Teresita",
"cs-airport","SSY","Mbanza Congo Airport","Mbanza Congo",
"cs-airport","STC","St Cloud Regional Airport","St Cloud Regional","St Cloud"
"cs-airport","STD","Mayor Buenaventura Vivas International Airport","Mayor Buenaventura Vivas International","Santo Domingo"
"cs-airport","STI","Cibao International Airport","Cibao International","Santiago"
"cs-airport","STL","Lambert St Louis International Airport","Lambert St Louis International","St Louis"
"cs-airport","STM","Maestro Wilson Fonseca Airport","Maestro Wilson Fonseca","SantarÃ©m"
"cs-airport","STN","London Stansted Airport","London Stansted","London"
"cs-airport","STR","Stuttgart Airport","Stuttgart",
"cs-airport","STS","Charles M. Schulz Sonoma County Airport","Charles M. Schulz Sonoma County","Santa Rosa"
"cs-airport","STT","Cyril E. King Airport","Cyril E. King","Charlotte Amalie, Harry S. Truman Airport"
"cs-airport","STV","Surat Airport","Surat",
"cs-airport","STW","Stavropol Shpakovskoye Airport","Stavropol Shpakovskoye","Stavropol"
"cs-airport","STX","Henry E Rohlsen Airport","Henry E Rohlsen","Christiansted"
"cs-airport","SUB","Juanda International Airport","Juanda International","Surabaya"
"cs-airport","SUF","Lamezia Terme Airport","Lamezia Terme","Lamezia Terme (CZ)"
"cs-airport","SUG","Surigao Airport","Surigao","Surigao City"
"cs-airport","SUI","Sukhumi Dranda Airport","Sukhumi Dranda","Sukhumi"
"cs-airport","SUJ","Satu Mare Airport","Satu Mare",
"cs-airport","SUK","Sakkyryr Airport","Sakkyryr","Batagay-Alyta"
"cs-airport","SUN","Friedman Memorial Airport","Friedman Memorial","Hailey"
"cs-airport","SUR","Summer Beaver Airport","Summer Beaver",
"cs-airport","SUV","Nausori International Airport","Nausori International","Nausori"
"cs-airport","SUX","Sioux Gateway Col. Bud Day Field","Sioux Gateway Col. Bud Day Field","Sioux City"
"cs-airport","SUY","Suntar Airport","Suntar",
"cs-airport","SVB","Sambava Airport","Sambava",
"cs-airport","SVC","Grant County Airport","Grant County","Silver City"
"cs-airport","SVD","E. T. Joshua Airport","E. T. Joshua","Kingstown"
"cs-airport","SVG","Stavanger Airport Sola","Stavanger Sola","Stavanger"
"cs-airport","SVI","Eduardo Falla Solano Airport","Eduardo Falla Solano","San Vicente Del CaguÃ¡n"
"cs-airport","SVJ","SvolvÃ¦r Helle Airport","SvolvÃ¦r Helle","SvolvÃ¦r"
"cs-airport","SVL","Savonlinna Airport","Savonlinna",
"cs-airport","SVO","Sheremetyevo International Airport","Sheremetyevo International","Moscow"
"cs-airport","SVQ","Sevilla Airport","Sevilla",
"cs-airport","SVU","Savusavu Airport","Savusavu",
"cs-airport","SVX","Koltsovo Airport","Koltsovo","Yekaterinburg"
"cs-airport","SVZ","San Antonio Del Tachira Airport","San Antonio Del Tachira",
"cs-airport","SWA","Jieyang Chaoshan International Airport","Jieyang Chaoshan International","Shantou"
"cs-airport","SWF","Stewart International Airport","Stewart International","Newburgh"
"cs-airport","SWJ","Southwest Bay Airport","Southwest Bay","Malekula Island"
"cs-airport","SWP","Swakopmund Airport","Swakopmund",
"cs-airport","SWQ","Sumbawa Besar Airport","Sumbawa Besar","Sumbawa Island"
"cs-airport","SWX","Shakawe Airport","Shakawe",
"cs-airport","SXB","Strasbourg Airport","Strasbourg",
"cs-airport","SXF","Berlin-SchÃ¶nefeld International Airport","Berlin-SchÃ¶nefeld International","Berlin"
"cs-airport","SXM","Princess Juliana International Airport","Princess Juliana International","Saint Martin"
"cs-airport","SXP","Sheldon Point Airport","Sheldon Point","Nunam Iqua"
"cs-airport","SXR","Sheikh ul Alam Airport","Sheikh ul Alam","Srinagar"
"cs-airport","SYB","Seal Bay Seaplane Base","Seal Bay Seaplane Base","Seal Bay"
"cs-airport","SYD","Sydney Kingsford Smith International Airport","Sydney Kingsford Smith International","Sydney"
"cs-airport","SYM","Pu'er Simao Airport","Pu'er Simao","Pu'er"
"cs-airport","SYO","Shonai Airport","Shonai",
"cs-airport","SYQ","Tobias Bolanos International Airport","Tobias Bolanos International","San Jose"
"cs-airport","SYR","Syracuse Hancock International Airport","Syracuse Hancock International","Syracuse"
"cs-airport","SYS","Saskylakh Airport","Saskylakh",
"cs-airport","SYU","Warraber Island Airport","Warraber Island","Sue Islet"
"cs-airport","SYW","Sehwan Sharif Airport","Sehwan Sharif",
"cs-airport","SYX","Sanya Phoenix International Airport","Sanya Phoenix International","Sanya"
"cs-airport","SYY","Stornoway Airport","Stornoway",
"cs-airport","SYZ","Shiraz Shahid Dastghaib International Airport","Shiraz Shahid Dastghaib International","Shiraz"
"cs-airport","SZA","Soyo Airport","Soyo",
"cs-airport","SZB","Sultan Abdul Aziz Shah International Airport","Sultan Abdul Aziz Shah International","Subang"
"cs-airport","SZE","Semera Airport","Semera",
"cs-airport","SZF","Samsun Ã‡arÅŸamba Airport","Samsun Ã‡arÅŸamba","Samsun"
"cs-airport","SZG","Salzburg Airport","Salzburg",
"cs-airport","SZI","Zaysan Airport","Zaysan",
"cs-airport","SZX","Shenzhen Bao'an International Airport","Shenzhen Bao'an International","Shenzhen"
"cs-airport","SZZ","Szczecin-GoleniÃ³w ""SolidarnoÅ›Ä‡"" Airport","Szczecin-GoleniÃ³w ""SolidarnoÅ›Ä‡""","Goleniow"
"cs-airport","TAB","Tobago-Crown Point Airport","Tobago-Crown Point","Scarborough"
"cs-airport","TAC","Daniel Z. Romualdez Airport","Daniel Z. Romualdez","Tacloban City"
"cs-airport","TAE","Daegu Airport","Daegu",
"cs-airport","TAG","Tagbilaran Airport","Tagbilaran","Tagbilaran City"
"cs-airport","TAH","Tanna Airport","Tanna",
"cs-airport","TAI","Ta'izz International Airport","Ta'izz International","Ta'izz"
"cs-airport","TAJ","Tadji Airport","Tadji","Aitape"
"cs-airport","TAK","Takamatsu Airport","Takamatsu",
"cs-airport","TAM","General Francisco Javier Mina International Airport","General Francisco Javier Mina International","Tampico"
"cs-airport","TAO","Liuting Airport","Liuting","Qingdao"
"cs-airport","TAP","Tapachula International Airport","Tapachula International","Tapachula"
"cs-airport","TAS","Tashkent International Airport","Tashkent International","Tashkent"
"cs-airport","TAT","Poprad-Tatry Airport","Poprad-Tatry","Poprad"
"cs-airport","TAY","Tartu Airport","Tartu",
"cs-airport","TAZ","DaÅŸoguz Airport","DaÅŸoguz",
"cs-airport","TBB","Dong Tac Airport","Dong Tac","Tuy Hoa"
"cs-airport","TBG","Tabubil Airport","Tabubil",
"cs-airport","TBH","Tugdan Airport","Tugdan","Tablas Island"
"cs-airport","TBJ","Tabarka 7 Novembre Airport","Tabarka 7 Novembre","Tabarka"
"cs-airport","TBM","Tumbang Samba Airport","Tumbang Samba","Tumbang Samba-Borneo Island"
"cs-airport","TBN","Waynesville-St. Robert Regional Forney field","Waynesville-St. Robert Regional Forney field","Fort Leonard Wood"
"cs-airport","TBO","Tabora Airport","Tabora",
"cs-airport","TBP","Capitan FAP Pedro Canga Rodriguez Airport","Capitan FAP Pedro Canga Rodriguez","Tumbes"
"cs-airport","TBS","Tbilisi International Airport","Tbilisi International","Tbilisi"
"cs-airport","TBT","Tabatinga Airport","Tabatinga",
"cs-airport","TBU","Fua'amotu International Airport","Fua'amotu International","Nuku'alofa"
"cs-airport","TBZ","Tabriz International Airport","Tabriz International","Tabriz"
"cs-airport","TCA","Tennant Creek Airport","Tennant Creek",
"cs-airport","TCB","Treasure Cay Airport","Treasure Cay",
"cs-airport","TCD","TarapacÃ¡ Airport","TarapacÃ¡",
"cs-airport","TCH","Tchibanga Airport","Tchibanga",
"cs-airport","TCO","La Florida Airport","La Florida","Tumaco"
"cs-airport","TCQ","Coronel FAP Carlos Ciriani Santa Rosa International Airport","Coronel FAP Carlos Ciriani Santa Rosa International","Tacna"
"cs-airport","TCT","Takotna Airport","Takotna",
"cs-airport","TCZ","Tengchong Tuofeng Airport","Tengchong Tuofeng","Tengchong"
"cs-airport","TDG","Tandag Airport","Tandag",
"cs-airport","TDS","Sasereme Airport","Sasereme",
"cs-airport","TDX","Trat Airport","Trat",
"cs-airport","TEE","Cheikh Larbi TÃ©bessi Airport","Cheikh Larbi TÃ©bessi","TÃ©bessi"
"cs-airport","TEK","Tatitlek Airport","Tatitlek",
"cs-airport","TEQ","TekirdaÄŸ Ã‡orlu Airport","TekirdaÄŸ Ã‡orlu","Ã‡orlu"
"cs-airport","TER","Lajes Field","Lajes Field","Lajes"
"cs-airport","TET","Chingozi Airport","Chingozi","Tete"
"cs-airport","TEZ","Tezpur Airport","Tezpur",
"cs-airport","TFF","TefÃ© Airport","TefÃ©",
"cs-airport","TFI","Tufi Airport","Tufi",
"cs-airport","TFN","Tenerife Norte Airport","Tenerife Norte","Tenerife Island"
"cs-airport","TFS","Tenerife South Airport","Tenerife South","Tenerife Island"
"cs-airport","TGD","Podgorica Airport","Podgorica",
"cs-airport","TGG","Sultan Mahmud Airport","Sultan Mahmud","Kuala Terengganu"
"cs-airport","TGH","Tongoa Airport","Tongoa","Tongoa Island"
"cs-airport","TGJ","Tiga Airport","Tiga",
"cs-airport","TGK","Taganrog Yuzhny Airport","Taganrog Yuzhny","Taganrog"
"cs-airport","TGM","Transilvania TÃ¢rgu MureÅŸ International Airport","Transilvania TÃ¢rgu MureÅŸ International","TÃ¢rgu MureÅŸ"
"cs-airport","TGO","Tongliao Airport","Tongliao",
"cs-airport","TGR","Touggourt Sidi Madhi Airport","Touggourt Sidi Madhi","Touggourt"
"cs-airport","TGT","Tanga Airport","Tanga",
"cs-airport","TGU","ToncontÃ­n International Airport","ToncontÃ­n International","Tegucigalpa"
"cs-airport","TGZ","Angel Albino Corzo International Airport","Angel Albino Corzo International","Tuxtla GutiÃ©rrez"
"cs-airport","THE","Senador PetrÃ´nio Portela Airport","Senador PetrÃ´nio Portela","Teresina"
"cs-airport","THG","Thangool Airport","Thangool","Biloela"
"cs-airport","THL","Tachileik Airport","Tachileik",
"cs-airport","THN","TrollhÃ¤ttan-VÃ¤nersborg Airport","TrollhÃ¤ttan-VÃ¤nersborg","TrollhÃ¤ttan"
"cs-airport","THO","Thorshofn Airport","Thorshofn",
"cs-airport","THQ","Tianshui Maijishan Airport","Tianshui Maijishan","Tianshui"
"cs-airport","THR","Mehrabad International Airport","Mehrabad International","Tehran"
"cs-airport","THS","Sukhothai Airport","Sukhothai",
"cs-airport","THU","Thule Air Base","Thule Air Base","Thule"
"cs-airport","THX","Turukhansk Airport","Turukhansk",
"cs-airport","TIA","Tirana International Airport Mother Teresa","Tirana International Mother Teresa","Tirana"
"cs-airport","TIE","Tippi Airport","Tippi",
"cs-airport","TIF","Taâ€™if Regional Airport","Taâ€™if Regional","Taâ€™if"
"cs-airport","TIH","Tikehau Airport","Tikehau",
"cs-airport","TIJ","General Abelardo L. RodrÃ­guez International Airport","General Abelardo L. RodrÃ­guez International","Tijuana"
"cs-airport","TIM","Moses Kilangin Airport","Moses Kilangin","Timika-Papua Island"
"cs-airport","TIN","Tindouf Airport","Tindouf",
"cs-airport","TIP","Tripoli International Airport","Tripoli International","Tripoli"
"cs-airport","TIR","Tirupati Airport","Tirupati",
"cs-airport","TIU","Timaru Airport","Timaru",
"cs-airport","TIV","Tivat Airport","Tivat",
"cs-airport","TIZ","Tari Airport","Tari",
"cs-airport","TJA","Capitan Oriel Lea Plaza Airport","Capitan Oriel Lea Plaza","Tarija"
"cs-airport","TJG","Warukin Airport","Warukin","Tanta-Tabalong-Borneo Island"
"cs-airport","TJK","Tokat Airport","Tokat",
"cs-airport","TJL","PlÃ­nio Alarcom Airport","PlÃ­nio Alarcom","TrÃªs Lagoas"
"cs-airport","TJM","Roshchino International Airport","Roshchino International","Tyumen"
"cs-airport","TJQ","Buluh Tumbang (H A S Hanandjoeddin) Airport","Buluh Tumbang (H A S Hanandjoeddin)","Tanjung Pandan-Belitung Island"
"cs-airport","TJS","Tanjung Harapan Airport","Tanjung Harapan","Tanjung Selor-Borneo Island"
"cs-airport","TJU","Kulob Airport","Kulob","Kulyab"
"cs-airport","TKD","Takoradi Airport","Takoradi","Sekondi-Takoradi"
"cs-airport","TKG","Radin Inten II (Branti) Airport","Radin Inten II (Branti)","Bandar Lampung-Sumatra Island"
"cs-airport","TKJ","Tok Junction Airport","Tok Junction","Tok"
"cs-airport","TKK","Chuuk International Airport","Chuuk International","Weno Island"
"cs-airport","TKN","Tokunoshima Airport","Tokunoshima",
"cs-airport","TKP","Takapoto Airport","Takapoto",
"cs-airport","TKQ","Kigoma Airport","Kigoma",
"cs-airport","TKS","Tokushima Airport","Tokushima",
"cs-airport","TKU","Turku Airport","Turku",
"cs-airport","TKX","Takaroa Airport","Takaroa",
"cs-airport","TLA","Teller Airport","Teller",
"cs-airport","TLC","Licenciado Adolfo Lopez Mateos International Airport","Licenciado Adolfo Lopez Mateos International","Toluca"
"cs-airport","TLD","Limpopo Valley Airport","Limpopo Valley","Tuli Lodge"
"cs-airport","TLE","Toliara Airport","Toliara",
"cs-airport","TLH","Tallahassee Regional Airport","Tallahassee Regional","Tallahassee"
"cs-airport","TLL","Lennart Meri Tallinn Airport","Lennart Meri Tallinn","Tallinn"
"cs-airport","TLM","Zenata â€“ Messali El Hadj Airport","Zenata â€“ Messali El Hadj","Tlemcen"
"cs-airport","TLN","Toulon-HyÃ¨res Airport","Toulon-HyÃ¨res","Toulon/HyÃ¨res/Le Palyvestre"
"cs-airport","TLS","Toulouse-Blagnac Airport","Toulouse-Blagnac","Toulouse/Blagnac"
"cs-airport","TLU","Golfo de Morrosquillo Airport","Golfo de Morrosquillo","TolÃº"
"cs-airport","TLV","Ben Gurion International Airport","Ben Gurion International","Tel Aviv"
"cs-airport","TLY","Plastun Airport","Plastun",
"cs-airport","TMC","Tambolaka Airport","Tambolaka","Waikabubak-Sumba Island"
"cs-airport","TME","Gustavo Vargas Airport","Gustavo Vargas","Tame"
"cs-airport","TMF","Thimarafushi Airport","Thimarafushi",
"cs-airport","TMG","Tomanggong Airport","Tomanggong",
"cs-airport","TMI","Tumling Tar Airport","Tumling Tar",
"cs-airport","TMJ","Termez Airport","Termez",
"cs-airport","TML","Tamale Airport","Tamale",
"cs-airport","TMM","Toamasina Airport","Toamasina",
"cs-airport","TMP","Tampere-Pirkkala Airport","Tampere-Pirkkala","Tampere / Pirkkala"
"cs-airport","TMR","Aguenar â€“ Hadj Bey Akhamok Airport","Aguenar â€“ Hadj Bey Akhamok","Tamanrasset"
"cs-airport","TMS","SÃ£o TomÃ© International Airport","SÃ£o TomÃ© International","SÃ£o TomÃ©"
"cs-airport","TMT","Trombetas Airport","Trombetas","OriximinÃ¡"
"cs-airport","TMW","Tamworth Airport","Tamworth",
"cs-airport","TMX","Timimoun Airport","Timimoun",
"cs-airport","TNA","Yaoqiang Airport","Yaoqiang","Jinan"
"cs-airport","TND","Alberto Delgado Airport","Alberto Delgado","Trinidad"
"cs-airport","TNE","New Tanegashima Airport","New Tanegashima","Tanegashima"
"cs-airport","TNG","Ibn Batouta Airport","Ibn Batouta","Tangier"
"cs-airport","TNH","Tonghua Sanyuanpu Airport","Tonghua Sanyuanpu","Tonghua"
"cs-airport","TNI","Satna Airport","Satna",
"cs-airport","TNJ","Raja Haji Fisabilillah International Airport","Raja Haji Fisabilillah International","Tanjung Pinang-Bintan Island"
"cs-airport","TNN","Tainan Airport","Tainan","Tainan City"
"cs-airport","TNR","Ivato Airport","Ivato","Antananarivo"
"cs-airport","TNX","Stung Treng Airport","Stung Treng",
"cs-airport","TOB","Gamal Abdel Nasser Airport","Gamal Abdel Nasser","Tobruk"
"cs-airport","TOD","Pulau Tioman Airport","Pulau Tioman",
"cs-airport","TOE","Tozeur Nefta International Airport","Tozeur Nefta International","Tozeur"
"cs-airport","TOF","Bogashevo Airport","Bogashevo","Tomsk"
"cs-airport","TOH","Torres Airstrip","Torres Airstrip","Loh/Linua"
"cs-airport","TOL","Toledo Express Airport","Toledo Express","Toledo"
"cs-airport","TOM","Timbuktu Airport","Timbuktu",
"cs-airport","TOS","TromsÃ¸ Airport","TromsÃ¸",
"cs-airport","TOU","Touho Airport","Touho",
"cs-airport","TOW","Toledo Airport","Toledo",
"cs-airport","TOY","Toyama Airport","Toyama",
"cs-airport","TPA","Tampa International Airport","Tampa International","Tampa"
"cs-airport","TPE","Taiwan Taoyuan International Airport","Taiwan Taoyuan International","Taipei"
"cs-airport","TPI","Tapini Airport","Tapini",
"cs-airport","TPJ","Taplejung Airport","Taplejung",
"cs-airport","TPP","Cadete FAP Guillermo Del Castillo Paredes Airport","Cadete FAP Guillermo Del Castillo Paredes","Tarapoto"
"cs-airport","TPQ","Amado Nervo National Airport","Amado Nervo National","Tepic"
"cs-airport","TPS","Vincenzo Florio Airport Trapani-Birgi","Vincenzo Florio Trapani-Birgi","Trapani (TP)"
"cs-airport","TQR","San Domino Island Heliport","San Domino Island Heliport","Tremiti Islands"
"cs-airport","TRA","Tarama Airport","Tarama",
"cs-airport","TRC","Francisco Sarabia International Airport","Francisco Sarabia International","TorreÃ³n"
"cs-airport","TRD","Trondheim Airport VÃ¦rnes","Trondheim VÃ¦rnes","Trondheim"
"cs-airport","TRE","Tiree Airport","Tiree","Balemartine"
"cs-airport","TRF","Sandefjord Airport, Torp","Sandefjord, Torp","Torp"
"cs-airport","TRG","Tauranga Airport","Tauranga",
"cs-airport","TRI","Tri Cities Regional Tn Va Airport","Tri Cities Regional Tn Va","Bristol/Johnson/Kingsport"
"cs-airport","TRK","Juwata Airport","Juwata","Tarakan Island"
"cs-airport","TRN","Turin Airport","Turin","Torino"
"cs-airport","TRO","Taree Airport","Taree",
"cs-airport","TRR","China Bay Airport","China Bay","Trincomalee"
"cs-airport","TRS","Triesteâ€“Friuli Venezia Giulia Airport","Triesteâ€“Friuli Venezia Giulia","Trieste"
"cs-airport","TRU","Capitan FAP Carlos Martinez De Pinillos International Airport","Capitan FAP Carlos Martinez De Pinillos International","Trujillo"
"cs-airport","TRV","Trivandrum International Airport","Trivandrum International","Thiruvananthapuram"
"cs-airport","TRW","Bonriki International Airport","Bonriki International","Tarawa"
"cs-airport","TRZ","Tiruchirapally Civil Airport Airport","Tiruchirapally Civil","Tiruchirappally"
"cs-airport","TSA","Taipei Songshan Airport","Taipei Songshan","Taipei City"
"cs-airport","TSE","Astana International Airport","Astana International","Astana"
"cs-airport","TSF","Treviso-Sant'Angelo Airport","Treviso-Sant'Angelo","Treviso"
"cs-airport","TSH","Tshikapa Airport","Tshikapa",
"cs-airport","TSJ","Tsushima Airport","Tsushima",
"cs-airport","TSN","Tianjin Binhai International Airport","Tianjin Binhai International","Tianjin"
"cs-airport","TSR","TimiÅŸoara Traian Vuia Airport","TimiÅŸoara Traian Vuia","TimiÅŸoara"
"cs-airport","TSS","East 34th Street Heliport","East 34th Street Heliport","New York"
"cs-airport","TST","Trang Airport","Trang",
"cs-airport","TSV","Townsville Airport","Townsville",
"cs-airport","TTA","Tan Tan Airport","Tan Tan",
"cs-airport","TTB","TortolÃ¬ Airport","TortolÃ¬","Arbatax"
"cs-airport","TTE","Sultan Khairun Babullah Airport","Sultan Khairun Babullah","Sango-Ternate Island"
"cs-airport","TTG","General Enrique Mosconi Airport","General Enrique Mosconi","Tartagal"
"cs-airport","TTJ","Tottori Airport","Tottori",
"cs-airport","TTN","Trenton Mercer Airport","Trenton Mercer","Trenton"
"cs-airport","TTQ","Aerotortuguero Airport","Aerotortuguero","Roxana"
"cs-airport","TTR","Pongtiku Airport","Pongtiku","Makale"
"cs-airport","TTS","Tsaratanana Airport","Tsaratanana",
"cs-airport","TTT","Taitung Airport","Taitung","Taitung City"
"cs-airport","TTW","Tissa Tank Waterdrome","Tissa Tank Waterdrome","Tissamaharama"
"cs-airport","TUA","Teniente Coronel Luis a Mantilla Airport","Teniente Coronel Luis a Mantilla","TulcÃ¡n"
"cs-airport","TUB","Tubuai Airport","Tubuai",
"cs-airport","TUC","Teniente Benjamin Matienzo Airport","Teniente Benjamin Matienzo","San Miguel de TucumÃ¡n"
"cs-airport","TUD","Tambacounda Airport","Tambacounda",
"cs-airport","TUF","Tours-Val-de-Loire Airport","Tours-Val-de-Loire","Tours/Val de Loire (Loire Valley)"
"cs-airport","TUG","Tuguegarao Airport","Tuguegarao","Tuguegarao City"
